2009,KR,261,Dance,82
2010,KR,261,Dance,79
2011,KR,261,Dance,69
2012,KR,261,Dance,54
2013,KR,261,Dance,66
2014,KR,261,Dance,70
2015,KR,261,Dance,70
2005,KV,285,E Asian Languages & Cultures,67
2006,KV,285,E Asian Languages & Cultures,90
2007,KV,285,E Asian Languages & Cultures,90
2008,KV,285,E Asian Languages & Cultures,96
2009,KV,285,E Asian Languages & Cultures,102
2010,KV,285,E Asian Languages & Cultures,112
2011,KV,285,E Asian Languages & Cultures,103
2012,KV,285,E Asian Languages & Cultures,93
2013,KV,285,E Asian Languages & Cultures,79
2014,KV,285,E Asian Languages & Cultures,83
2015,KV,285,E Asian Languages & Cultures,70
2005,KN,94,Early Childhood Education,60
2006,KN,4098,Early Childhood Education,1
2006,KN,94,Early Childhood Education,52
2007,KN,94,Early Childhood Education,60
2007,KN,4098,Early Childhood Education,1
2008,KN,5082,Early Childhood Education,1
2008,KN,94,Early Childhood Education,55
2009,KN,5082,Early Childhood Education,3
2009,KN,94,Early Childhood Education,39
2010,KN,94,Early Childhood Education,42
2010,KN,5082,Early Childhood Education,2
2011,KN,94,Early Childhood Education,38
2011,KN,5082,Early Childhood Education,1
2012,KN,5082,Early Childhood Education,1
2012,KN,94,Early Childhood Education,29
2013,KN,5082,Early Childhood Education,2
2013,KN,94,Early Childhood Education,22
2014,KN,94,Early Childhood Education,21
2014,KN,5082,Early Childhood Education,2
2015,KN,94,Early Childhood Education,60
2015,KN,5082,Early Childhood Education,2
2012,KV,5311,East Asian Studies,6
2013,KV,5311,East Asian Studies,11
2014,KV,5311,East Asian Studies,16
2015,KV,5311,East Asian Studies,18
2005,KV,74,Economics,877
2005,KM,74,Economics,877
2006,KM,74,Economics,966
2006,KV,74,Economics,966
2007,KM,74,Economics,929
2007,KV,74,Economics,929
2008,KV,74,Economics,836
2009,KV,74,Economics,843
2010,KV,74,Economics,906
2011,KV,74,Economics,928
2012,KV,74,Economics,968
2013,KV,74,Economics,1068
2014,KV,74,Economics,1127
2015,KV,74,Economics,1141
2005,KN,209,Ed Organization and Leadership,127
2006,KN,209,Ed Organization and Leadership,179
2007,KN,209,Ed Organization and Leadership,185
2008,KN,209,Ed Organization and Leadership,162
2009,KN,209,Ed Organization and Leadership,155
2010,KN,209,Ed Organization and Leadership,136
2011,KN,209,Ed Organization and Leadership,143
2012,KN,209,Ed Organization and Leadership,170
2013,KN,209,Ed Organization and Leadership,136
2014,KN,209,Ed Organization and Leadership,101
2015,KN,209,Ed Organization and Leadership,80
2005,KN,222,Educ Voc Tech,95
2006,KN,222,Educ Voc Tech,69
2012,KN,222,Educ Voc Tech,1
2013,KN,222,Educ Voc Tech,1
2005,KN,208,Education,6
2006,KN,208,Education,2
2012,KN,208,Education,1
2005,KN,92,Education General,285
2006,KN,92,Education General,91
2007,KN,92,Education General,1
2005,KN,220,Educational Policy Studies,135
2006,KN,220,Educational Policy Studies,129
2007,KN,220,Educational Policy Studies,130
2008,KN,220,Educational Policy Studies,138
2009,KN,220,Educational Policy Studies,149
2010,KN,220,Educational Policy Studies,149
2011,KN,220,Educational Policy Studies,135
2012,KN,220,Educational Policy Studies,161
2013,KN,220,Educational Policy Studies,164
2014,KN,220,Educational Policy Studies,155
2015,KN,220,Educational Policy Studies,126
2005,KN,210,Educational Psychology,124
2006,KN,210,Educational Psychology,132
2007,KN,210,Educational Psychology,118
2008,KN,210,Educational Psychology,105
2009,KN,210,Educational Psychology,98
2010,KN,210,Educational Psychology,93
2011,KN,210,Educational Psychology,79
2012,KN,210,Educational Psychology,71
2013,KN,210,Educational Psychology,70
2014,KN,210,Educational Psychology,62
2015,KN,210,Educational Psychology,51
2006,KP,1200,Electrical & Computer Engr,163
2007,KP,1200,Electrical & Computer Engr,521
2008,KP,1200,Electrical & Computer Engr,504
2009,KP,1200,Electrical & Computer Engr,513
2010,KP,1200,Electrical & Computer Engr,504
2011,KP,1200,Electrical & Computer Engr,476
2012,KP,1200,Electrical & Computer Engr,473
2013,KP,1200,Electrical & Computer Engr,494
2014,KP,1200,Electrical & Computer Engr,534
2015,KP,1200,Electrical & Computer Engr,503
2005,KP,115,Electrical Engineering,1406
2006,KP,115,Electrical Engineering,1195
2007,KP,115,Electrical Engineering,774
2008,KP,115,Electrical Engineering,804
2009,KP,115,Electrical Engineering,945
2010,KP,115,Electrical Engineering,1024
2011,KP,115,Electrical Engineering,1128
2012,KP,115,Electrical Engineering,1163
2013,KP,115,Electrical Engineering,1170
2014,KP,115,Electrical Engineering,1109
2015,KP,115,Electrical Engineering,1146
2005,KN,95,Elementary Education,408
2006,KN,95,Elementary Education,389
2007,KN,95,Elementary Education,367
2008,KN,95,Elementary Education,344
2009,KN,95,Elementary Education,311
2010,KN,95,Elementary Education,308
2011,KN,95,Elementary Education,306
2012,KN,95,Elementary Education,270
2013,KN,95,Elementary Education,212
2014,KN,95,Elementary Education,216
2015,KN,95,Elementary Education,378
2014,KP,1211,Engineering,4
2015,KP,1211,Engineering,20
2005,KP,118,Engineering Mechanics,78
2006,KP,118,Engineering Mechanics,62
2007,KP,118,Engineering Mechanics,49
2008,KP,118,Engineering Mechanics,75
2009,KP,118,Engineering Mechanics,106
2010,KP,118,Engineering Mechanics,135
2011,KP,118,Engineering Mechanics,142
2012,KP,118,Engineering Mechanics,122
2013,KP,118,Engineering Mechanics,97
2014,KP,118,Engineering Mechanics,93
2015,KP,118,Engineering Mechanics,112
2005,KP,121,Engineering Physics,101
2006,KP,121,Engineering Physics,124
2007,KP,121,Engineering Physics,134
2008,KP,121,Engineering Physics,131
2009,KP,121,Engineering Physics,139
2010,KP,121,Engineering Physics,143
2011,KP,121,Engineering Physics,152
2012,KP,121,Engineering Physics,177
2013,KP,121,Engineering Physics,197
2014,KP,121,Engineering Physics,231
2015,KP,121,Engineering Physics,248
2013,KP,5333,Engineering Undeclared,100
2014,KP,5333,Engineering Undeclared,118
2015,KP,5333,Engineering Undeclared,147
2012,KP,5198,Engineering Undesignated,1
2005,KV,311,English,1058
2006,KV,311,English,1071
2007,KV,311,English,1037
2008,KV,311,English,934
2009,KV,311,English,899
2010,KV,311,English,813
2011,KV,311,English,697
2012,KV,311,English,625
2013,KV,311,English,534
2014,KV,311,English,486
2015,KV,311,English,439
2005,KV,324,Entomology,33
2006,KV,324,Entomology,37
2007,KV,324,Entomology,32
2008,KV,324,Entomology,33
2009,KV,324,Entomology,34
2010,KV,324,Entomology,33
2011,KV,324,Entomology,35
2012,KV,324,Entomology,36
2013,KV,324,Entomology,44
2014,KV,324,Entomology,41
2015,KV,324,Entomology,42
2005,KP,231,Environ Engr in Civil Engr,61
2006,KP,231,Environ Engr in Civil Engr,58
2007,KP,231,Environ Engr in Civil Engr,63
2008,KP,231,Environ Engr in Civil Engr,75
2009,KP,231,Environ Engr in Civil Engr,80
2010,KP,231,Environ Engr in Civil Engr,84
2011,KP,231,Environ Engr in Civil Engr,96
2012,KP,231,Environ Engr in Civil Engr,91
2013,KP,231,Environ Engr in Civil Engr,110
2014,KP,231,Environ Engr in Civil Engr,118
2015,KP,231,Environ Engr in Civil Engr,100
2005,KP,232,Environ Science in Civil Engr,14
2006,KP,232,Environ Science in Civil Engr,16
2007,KP,232,Environ Science in Civil Engr,13
2008,KP,232,Environ Science in Civil Engr,10
2009,KP,232,Environ Science in Civil Engr,11
2010,KP,232,Environ Science in Civil Engr,9
2011,KP,232,Environ Science in Civil Engr,7
2012,KP,232,Environ Science in Civil Engr,7
2013,KP,232,Environ Science in Civil Engr,4
2014,KP,232,Environ Science in Civil Engr,1
2015,KP,232,Environ Science in Civil Engr,1
2010,KV,5203,European Union Studies,5
2011,KV,5203,European Union Studies,8
2012,KV,5203,European Union Studies,8
2013,KV,5203,European Union Studies,8
2014,KV,5203,European Union Studies,8
2015,KV,5203,European Union Studies,9
2005,KM,75,Finance,1058
2005,KV,75,Finance,1058
2006,KM,75,Finance,970
2006,KV,75,Finance,970
2007,KV,75,Finance,785
2007,KM,75,Finance,785
2008,KM,75,Finance,732
2008,KV,75,Finance,732
2009,KM,75,Finance,702
2009,KV,75,Finance,702
2010,KM,75,Finance,580
2010,KV,75,Finance,580
2011,KM,75,Finance,662
2012,KM,75,Finance,655
2013,KM,75,Finance,605
2014,KM,75,Finance,626
2015,KM,75,Finance,705
2010,KP,5244,Financial Engineering,26
2011,KP,5244,Financial Engineering,69
2012,KP,5244,Financial Engineering,100
2013,KP,5244,Financial Engineering,98
2014,KP,5244,Financial Engineering,109
2015,KP,5244,Financial Engineering,122
2005,KL,37,Food Science & Human Nutrition,440
2006,KL,37,Food Science & Human Nutrition,414
2007,KL,37,Food Science & Human Nutrition,413
2008,KL,37,Food Science & Human Nutrition,397
2009,KL,37,Food Science & Human Nutrition,443
2010,KL,37,Food Science & Human Nutrition,439
2011,KL,37,Food Science & Human Nutrition,493
2012,KL,37,Food Science & Human Nutrition,518
2013,KL,37,Food Science & Human Nutrition,529
2014,KL,37,Food Science & Human Nutrition,517
2015,KL,37,Food Science & Human Nutrition,493
2005,KL,23,Forestry,1
2005,KV,304,French,102
2006,KV,304,French,111
2007,KV,304,French,96
2008,KV,304,French,96
2009,KV,304,French,86
2010,KV,304,French,81
2011,KV,304,French,77
2012,KV,304,French,64
2013,KV,304,French,53
2014,KV,304,French,43
2015,KV,304,French,42
2009,KV,1279,Gender and Women's Studies,9
2010,KV,1279,Gender and Women's Studies,16
2011,KV,1279,Gender and Women's Studies,16
2012,KV,1279,Gender and Women's Studies,11
2013,KV,1279,Gender and Women's Studies,19
2014,KV,1279,Gender and Women's Studies,11
2015,KV,1279,Gender and Women's Studies,13
2005,KR,390,General Curriculum,3951
2005,KV,390,General Curriculum,3951
2006,KT,390,General Curriculum,3632
2006,KV,390,General Curriculum,3632
2006,KR,390,General Curriculum,3632
2007,KV,390,General Curriculum,3512
2007,KT,390,General Curriculum,3512
2008,KV,390,General Curriculum,1432
2008,KT,390,General Curriculum,1432
2009,KV,390,General Curriculum,267
2009,KT,390,General Curriculum,267
2010,KT,390,General Curriculum,118
2010,KV,390,General Curriculum,118
2011,KT,390,General Curriculum,27
2011,KV,390,General Curriculum,27
2012,KV,390,General Curriculum,42
2012,KT,390,General Curriculum,42
2013,KV,390,General Curriculum,163
2014,KV,390,General Curriculum,202
2015,KV,390,General Curriculum,155
2005,KP,124,General Engineering,624
2006,KP,124,General Engineering,580
2007,KP,124,General Engineering,595
2008,KP,124,General Engineering,542
2009,KP,124,General Engineering,454
2010,KP,124,General Engineering,426
2011,KP,124,General Engineering,384
2012,KP,124,General Engineering,368
2013,KP,124,General Engineering,320
2014,KP,124,General Engineering,271
2015,KP,124,General Engineering,230
2005,KV,341,Geography,82
2006,KV,341,Geography,83
2007,KV,341,Geography,96
2008,KV,341,Geography,87
2009,KV,341,Geography,69
2010,KV,341,Geography,70
2011,KV,341,Geography,63
2012,KV,341,Geography,58
2013,KV,341,Geography,42
2014,KV,341,Geography,39
2015,KV,341,Geography,39
2013,KV,5330,Geography & Geographic Info Sc,18
2014,KV,5330,Geography & Geographic Info Sc,29
2015,KV,5330,Geography & Geographic Info Sc,37
2005,KV,336,Geology,93
2006,KV,336,Geology,94
2007,KV,336,Geology,91
2008,KV,336,Geology,88
2009,KV,336,Geology,82
2010,KV,336,Geology,78
2011,KV,336,Geology,65
2012,KV,336,Geology,73
2013,KV,336,Geology,100
2014,KV,336,Geology,114
2015,KV,336,Geology,112
2005,KV,303,German,23
2006,KV,303,German,23
2007,KV,303,German,21
2008,KV,303,German,21
2009,KV,303,German,22
2010,KV,303,German,21
2011,KV,303,German,16
2012,KV,303,German,17
2013,KV,303,German,18
2014,KV,303,German,12
2015,KV,303,German,13
2005,KV,412,Germanic Lang & Lit,23
2006,KV,412,Germanic Lang & Lit,32
2007,KV,412,Germanic Lang & Lit,32
2008,KV,412,Germanic Lang & Lit,34
2009,KV,412,Germanic Lang & Lit,29
2010,KV,412,Germanic Lang & Lit,15
2011,KV,412,Germanic Lang & Lit,14
2012,KV,412,Germanic Lang & Lit,16
2013,KV,412,Germanic Lang & Lit,13
2014,KV,412,Germanic Lang & Lit,10
2015,KV,412,Germanic Lang & Lit,10
2009,KV,5206,Global Studies,93
2010,KV,5206,Global Studies,205
2011,KV,5206,Global Studies,263
2012,KV,5206,Global Studies,268
2013,KV,5206,Global Studies,235
2014,KV,5206,Global Studies,218
2015,KV,5206,Global Studies,202
2005,KR,148,Graphic Design,75
2006,KR,148,Graphic Design,75
2007,KR,148,Graphic Design,78
2008,KR,148,Graphic Design,71
2009,KR,148,Graphic Design,64
2010,KR,148,Graphic Design,67
2011,KR,148,Graphic Design,70
2012,KR,148,Graphic Design,76
2013,KR,148,Graphic Design,77
2014,KR,148,Graphic Design,81
2015,KR,148,Graphic Design,94
2009,KY,5204,Health,19
2010,KY,5204,Health,79
2011,KY,5204,Health,139
2012,KY,5204,Health,153
2013,KY,5204,Health,205
2014,KY,5204,Health,27
2015,KY,5204,Health,4
2011,KV,5285,Health Communication,1
2005,KV,342,History,693
2006,KV,342,History,683
2007,KV,342,History,711
2008,KV,342,History,658
2009,KV,342,History,626
2010,KV,342,History,599
2011,KV,342,History,529
2012,KV,342,History,468
2013,KV,342,History,380
2014,KV,342,History,327
2015,KV,342,History,301
2005,KR,150,History of Art,52
2005,KV,150,History of Art,52
2006,KV,150,History of Art,48
2006,KR,150,History of Art,48
2007,KV,150,History of Art,42
2007,KR,150,History of Art,42
2008,KR,150,History of Art,57
2008,KV,150,History of Art,57
2009,KV,150,History of Art,49
2009,KR,150,History of Art,49
2010,KR,150,History of Art,44
2010,KV,150,History of Art,44
2011,KR,150,History of Art,43
2011,KV,150,History of Art,43
2012,KV,150,History of Art,34
2012,KR,150,History of Art,34
2013,KR,150,History of Art,38
2013,KV,150,History of Art,38
2014,KV,150,History of Art,25
2014,KR,150,History of Art,25
2015,KR,150,History of Art,23
2015,KV,150,History of Art,23
2005,KL,63,Horticulture,72
2006,KL,63,Horticulture,72
2007,KL,63,Horticulture,62
2008,KL,63,Horticulture,57
2009,KL,63,Horticulture,51
2010,KL,63,Horticulture,43
2011,KL,63,Horticulture,33
2012,KL,63,Horticulture,34
2013,KL,63,Horticulture,25
2014,KL,63,Horticulture,31
2015,KL,63,Horticulture,24
2005,KL,183,Human & Community Development,31
2006,KL,183,Human & Community Development,28
2007,KL,183,Human & Community Development,27
2008,KL,183,Human & Community Development,28
2009,KL,183,Human & Community Development,30
2010,KL,183,Human & Community Development,33
2011,KL,183,Human & Community Development,28
2012,KL,183,Human & Community Development,25
2013,KL,183,Human & Community Development,22
2014,KL,183,Human & Community Development,26
2015,KL,183,Human & Community Development,32
2005,KL,48,Human Development & Family St,216
2006,KL,48,Human Development & Family St,222
2007,KL,48,Human Development & Family St,192
2008,KL,48,Human Development & Family St,211
2009,KL,48,Human Development & Family St,208
2010,KL,48,Human Development & Family St,213
2011,KL,48,Human Development & Family St,218
2012,KL,48,Human Development & Family St,225
2013,KL,48,Human Development & Family St,228
2014,KL,48,Human Development & Family St,187
2015,KL,48,Human Development & Family St,198
2005,LE,3530,Human Factors,6
2006,LE,3530,Human Factors,8
2007,LE,3530,Human Factors,10
2008,LE,3530,Human Factors,12
2009,LE,3530,Human Factors,11
2010,LE,3530,Human Factors,6
2011,LE,3530,Human Factors,1
2005,LG,364,Human Res & Industrial Rels,141
2006,LG,364,Human Res & Industrial Rels,170
2007,LG,364,Human Res & Industrial Rels,177
2008,LG,364,Human Res & Industrial Rels,188
2009,LG,364,Human Res & Industrial Rels,191
2010,LG,364,Human Res & Industrial Rels,178
2011,LG,364,Human Res & Industrial Rels,191
2012,LG,364,Human Res & Industrial Rels,195
2013,LG,364,Human Res & Industrial Rels,195
2014,LG,364,Human Res & Industrial Rels,208
2015,LG,364,Human Res & Industrial Rels,186
2006,KN,4096,Human Resource Education,22
2007,KN,4096,Human Resource Education,82
2008,KN,4096,Human Resource Education,79
2009,KN,4096,Human Resource Education,78
2010,KN,4096,Human Resource Education,89
2011,KN,4096,Human Resource Education,74
2012,KN,4096,Human Resource Education,56
2013,KN,4096,Human Resource Education,61
2014,KN,4096,Human Resource Education,55
2015,KN,4096,Human Resource Education,37
2005,KV,422,Humanities,7
2006,KV,422,Humanities,8
2007,KV,422,Humanities,3
2005,KV,463,Individual Plans of Study,5
2006,KV,463,Individual Plans of Study,9
2007,KV,463,Individual Plans of Study,6
2008,KV,463,Individual Plans of Study,7
2009,KV,463,Individual Plans of Study,9
2010,KV,463,Individual Plans of Study,8
2011,KV,463,Individual Plans of Study,5
2012,KV,463,Individual Plans of Study,4
2013,KV,463,Individual Plans of Study,6
2014,KV,463,Individual Plans of Study,7
2015,KV,463,Individual Plans of Study,7
2005,KR,152,Industrial Design,98
2006,KR,152,Industrial Design,100
2007,KR,152,Industrial Design,102
2008,KR,152,Industrial Design,107
2009,KR,152,Industrial Design,117
2010,KR,152,Industrial Design,112
2011,KR,152,Industrial Design,117
2012,KR,152,Industrial Design,110
2013,KR,152,Industrial Design,108
2014,KR,152,Industrial Design,113
2015,KR,152,Industrial Design,132
2005,KP,127,Industrial Engineering,81
2006,KP,127,Industrial Engineering,81
2007,KP,127,Industrial Engineering,87
2008,KP,127,Industrial Engineering,125
2009,KP,127,Industrial Engineering,159
2010,KP,127,Industrial Engineering,201
2011,KP,127,Industrial Engineering,226
2012,KP,127,Industrial Engineering,268
2013,KP,127,Industrial Engineering,296
2014,KP,127,Industrial Engineering,341
2015,KP,127,Industrial Engineering,337
2011,LM,5094,Informatics,2
2012,LM,5094,Informatics,14
2013,KS,5094,Informatics,18
2014,KS,5094,Informatics,27
2015,KS,5094,Informatics,30
2008,KM,5070,Information Sys & Info Tech,25
2009,KM,5070,Information Sys & Info Tech,37
2010,KM,5070,Information Sys & Info Tech,32
2011,KM,5070,Information Sys & Info Tech,35
2012,KM,5070,Information Sys & Info Tech,34
2013,KM,5070,Information Sys & Info Tech,48
2014,KM,5070,Information Sys & Info Tech,51
2015,KM,5070,Information Sys & Info Tech,47
2005,KR,158,Instrumental Music,122
2006,KR,158,Instrumental Music,136
2007,KR,158,Instrumental Music,118
2008,KR,158,Instrumental Music,102
2009,KR,158,Instrumental Music,94
2010,KR,158,Instrumental Music,82
2011,KR,158,Instrumental Music,89
2012,KR,158,Instrumental Music,75
2013,KR,158,Instrumental Music,77
2014,KR,158,Instrumental Music,71
2015,KR,158,Instrumental Music,76
2005,KV,438,Integrative Biology,251
2006,KV,438,Integrative Biology,301
2007,KV,438,Integrative Biology,292
2008,KV,438,Integrative Biology,322
2009,KV,438,Integrative Biology,329
2010,KV,438,Integrative Biology,361
2011,KV,438,Integrative Biology,439
2012,KV,438,Integrative Biology,443
2013,KV,438,Integrative Biology,428
2014,KV,438,Integrative Biology,408
2015,KV,438,Integrative Biology,402
2005,KV,3865,Interdisciplinary,38
2006,KV,3865,Interdisciplinary,39
2007,KV,3865,Interdisciplinary,49
2008,KV,3865,Interdisciplinary,65
2009,KV,3865,Interdisciplinary,45
2010,KV,3865,Interdisciplinary,16
2011,KV,3865,Interdisciplinary,10
2012,KV,3865,Interdisciplinary,4
2013,KV,3865,Interdisciplinary,3
2014,KV,3865,Interdisciplinary,4
2015,KV,3865,Interdisciplinary,4
2014,KY,5460,Interdisciplinary Health Sci,202
2015,KY,5460,Interdisciplinary Health Sci,200
2005,KV,401,International Studies,317
2006,KV,401,International Studies,356
2007,KV,401,International Studies,369
2008,KV,401,International Studies,402
2009,KV,401,International Studies,316
2010,KV,401,International Studies,132
2011,KV,401,International Studies,47
2012,KV,401,International Studies,6
2013,KV,401,International Studies,1
2005,KV,305,Italian,10
2006,KV,305,Italian,12
2007,KV,305,Italian,11
2008,KV,305,Italian,14
2009,KV,305,Italian,14
2010,KV,305,Italian,7
2011,KV,305,Italian,6
2012,KV,305,Italian,7
2013,KV,305,Italian,7
2014,KV,305,Italian,5
2015,KV,305,Italian,9
2007,KR,5045,Jazz Performance,21
2008,KR,5045,Jazz Performance,38
2009,KR,5045,Jazz Performance,41
2010,KR,5045,Jazz Performance,33
2011,KR,5045,Jazz Performance,27
2012,KR,5045,Jazz Performance,22
2013,KR,5045,Jazz Performance,22
2014,KR,5045,Jazz Performance,27
2015,KR,5045,Jazz Performance,31
2005,KT,278,Journalism,31
2006,KT,278,Journalism,26
2007,KT,278,Journalism,26
2008,KT,278,Journalism,26
2009,KT,278,Journalism,25
2010,KT,278,Journalism,20
2011,KT,278,Journalism,13
2012,KT,278,Journalism,11
2013,KT,278,Journalism,13
2014,KT,278,Journalism,90
2015,KT,278,Journalism,141
2005,KY,351,Kinesiology,658
2006,KY,351,Kinesiology,677
2007,KY,351,Kinesiology,655
2008,KY,351,Kinesiology,672
2009,KY,351,Kinesiology,656
2010,KY,351,Kinesiology,652
2011,KY,351,Kinesiology,648
2012,KY,351,Kinesiology,633
2013,KY,351,Kinesiology,612
2014,KY,351,Kinesiology,635
2015,KY,351,Kinesiology,621
2010,KV,5246,LAS - Undeclared,95
2011,KV,5246,LAS - Undeclared,177
2012,KV,5246,LAS - Undeclared,178
2013,KV,5246,LAS - Undeclared,154
2014,KV,5246,LAS - Undeclared,165
2015,KV,5246,LAS - Undeclared,135
2005,KR,156,Landscape Architecture,158
2006,KR,156,Landscape Architecture,151
2007,KR,156,Landscape Architecture,147
2008,KR,156,Landscape Architecture,155
2009,KR,156,Landscape Architecture,139
2010,KR,156,Landscape Architecture,127
2011,KR,156,Landscape Architecture,118
2012,KR,156,Landscape Architecture,113
2013,KR,156,Landscape Architecture,97
2014,KR,156,Landscape Architecture,120
2015,KR,156,Landscape Architecture,127
2005,KV,286,Latin American Studies,14
2006,KV,286,Latin American Studies,10
2007,KV,286,Latin American Studies,14
2008,KV,286,Latin American Studies,15
2009,KV,286,Latin American Studies,17
2010,KV,286,Latin American Studies,11
2011,KV,286,Latin American Studies,12
2012,KV,286,Latin American Studies,11
2013,KV,286,Latin American Studies,12
2014,KV,286,Latin American Studies,9
2015,KV,286,Latin American Studies,3
2011,KV,5167,Latina/Latino Studies,8
2012,KV,5167,Latina/Latino Studies,6
2013,KV,5167,Latina/Latino Studies,5
2014,KV,5167,Latina/Latino Studies,5
2015,KV,5167,Latina/Latino Studies,4
2005,KU,385,Law,626
2005,KU,281,Law,42
2006,KU,281,Law,36
2006,KU,385,Law,632
2007,KU,385,Law,582
2007,KU,281,Law,53
2008,KU,281,Law,43
2008,KU,385,Law,581
2009,KU,385,Law,616
2009,KU,281,Law,91
2010,KU,281,Law,100
2010,KU,385,Law,635
2011,KU,385,Law,630
2011,KU,281,Law,99
2012,KU,385,Law,616
2012,KU,281,Law,136
2013,KU,385,Law,537
2013,KU,281,Law,133
2014,KU,281,Law,65
2014,KU,385,Law,517
2015,KU,281,Law,83
2015,KU,385,Law,495
2015,KU,5223,Law,2
2015,KN,5391,Learning and Education Studies,27
2005,KY,353,Leisure Studies,420
2006,KY,353,Leisure Studies,149
2007,KY,353,Leisure Studies,17
2008,KY,353,Leisure Studies,6
2009,KY,353,Leisure Studies,3
2005,LP,370,Library & Information Science,247
2006,LP,370,Library & Information Science,266
2007,LP,370,Library & Information Science,250
2008,LP,370,Library & Information Science,286
2009,LP,370,Library & Information Science,297
2010,LP,370,Library & Information Science,327
2011,LP,370,Library & Information Science,317
2012,LP,370,Library & Information Science,313
2013,LP,370,Library & Information Science,291
2014,LP,370,Library & Information Science,281
2015,LP,370,Library & Information Science,268
2005,KV,301,Linguistics,103
2006,KV,301,Linguistics,124
2007,KV,301,Linguistics,139
2008,KV,301,Linguistics,124
2009,KV,301,Linguistics,109
2010,KV,301,Linguistics,101
2011,KV,301,Linguistics,103
2012,KV,301,Linguistics,105
2013,KV,301,Linguistics,104
2014,KV,301,Linguistics,111
2015,KV,301,Linguistics,114
Fall,College,Major Code,Major Name,Added total
2007,KM,5073,Management,1
2008,KM,5073,Management,84
2009,KM,5073,Management,164
2010,KM,5073,Management,181
2011,KM,5073,Management,150
2012,KM,5073,Management,111
2013,KM,5073,Management,109
2014,KM,5073,Management,103
2015,KM,5073,Management,100
2007,KM,1432,Marketing,3
2008,KM,1432,Marketing,102
2009,KM,1432,Marketing,151
2010,KM,1432,Marketing,201
2011,KM,1432,Marketing,205
2012,KM,1432,Marketing,198
2013,KM,1432,Marketing,207
2014,KM,1432,Marketing,221
2015,KM,1432,Marketing,221
2005,KP,130,Materials Science & Engr,383
2006,KP,130,Materials Science & Engr,403
2007,KP,130,Materials Science & Engr,398
2008,KP,130,Materials Science & Engr,439
2009,KP,130,Materials Science & Engr,463
2010,KP,130,Materials Science & Engr,466
2011,KP,130,Materials Science & Engr,547
2012,KP,130,Materials Science & Engr,571
2013,KP,130,Materials Science & Engr,602
2014,KP,130,Materials Science & Engr,600
2015,KP,130,Materials Science & Engr,586
2005,KV,1438,Math & Computer Science,128
2006,KV,1438,Math & Computer Science,120
2007,KV,1438,Math & Computer Science,106
2008,KV,1438,Math & Computer Science,92
2009,KV,1438,Math & Computer Science,79
2010,KV,1438,Math & Computer Science,82
2011,KV,1438,Math & Computer Science,72
2012,KV,1438,Math & Computer Science,86
2013,KV,1438,Math & Computer Science,161
2014,KV,1438,Math & Computer Science,210
2015,KV,1438,Math & Computer Science,263
2005,KV,439,Mathematics,613
2006,KV,439,Mathematics,590
2007,KV,439,Mathematics,551
2008,KV,439,Mathematics,558
2009,KV,439,Mathematics,567
2010,KV,439,Mathematics,593
2011,KV,439,Mathematics,644
2012,KV,439,Mathematics,613
2013,KV,439,Mathematics,697
2014,KV,439,Mathematics,699
2015,KV,439,Mathematics,759
2005,KP,133,Mechanical Engineering,1055
2006,KP,133,Mechanical Engineering,1079
2007,KP,133,Mechanical Engineering,1090
2008,KP,133,Mechanical Engineering,1099
2009,KP,133,Mechanical Engineering,1052
2010,KP,133,Mechanical Engineering,1092
2011,KP,133,Mechanical Engineering,1055
2012,KP,133,Mechanical Engineering,1110
2013,KP,133,Mechanical Engineering,1197
2014,KP,133,Mechanical Engineering,1231
2015,KP,133,Mechanical Engineering,1251
2005,KT,382,Media Studies,122
2006,KT,382,Media Studies,128
2007,KT,382,Media Studies,95
2008,KT,382,Media Studies,102
2009,KT,382,Media Studies,110
2010,KT,382,Media Studies,59
2011,KT,382,Media Studies,12
2012,KT,382,Media Studies,2
2013,KT,382,Media Studies,1
2009,KT,5201,Media and Cinema Studies,1
2010,KT,5201,Media and Cinema Studies,62
2011,KT,5201,Media and Cinema Studies,118
2012,KT,5201,Media and Cinema Studies,114
2013,KT,5201,Media and Cinema Studies,92
2014,KT,5201,Media and Cinema Studies,98
2015,KT,5201,Media and Cinema Studies,87
2005,KV,322,Microbiology,86
2006,KV,322,Microbiology,75
2007,KV,322,Microbiology,71
2008,KV,322,Microbiology,72
2009,KV,322,Microbiology,68
2010,KV,322,Microbiology,67
2011,KV,322,Microbiology,60
2012,KV,322,Microbiology,59
2013,KV,322,Microbiology,52
2014,KV,322,Microbiology,54
2015,KV,322,Microbiology,55
2005,KV,325,Molecular & Integrative Physi,37
2006,KV,325,Molecular & Integrative Physi,35
2007,KV,325,Molecular & Integrative Physi,37
2008,KV,325,Molecular & Integrative Physi,31
2009,KV,325,Molecular & Integrative Physi,31
2010,KV,325,Molecular & Integrative Physi,36
2011,KV,325,Molecular & Integrative Physi,31
2012,KV,325,Molecular & Integrative Physi,16
2013,KV,325,Molecular & Integrative Physi,19
2014,KV,325,Molecular & Integrative Physi,22
2015,KV,325,Molecular & Integrative Physi,25
2005,KV,433,Molecular and Cellular Biology,794
2006,KV,433,Molecular and Cellular Biology,943
2007,KV,433,Molecular and Cellular Biology,916
2008,KV,433,Molecular and Cellular Biology,1009
2009,KV,433,Molecular and Cellular Biology,1041
